Date,Ticker,Open,High,Low,Close,Adj Close,Volume,MarketCap,PE_Ratio,EPS,DividendYield,Sector,Industry,52W_High,52W_Low,Beta,InstitutionOwnership,FloatShares
10-06-2024 00:00,HDFCBANK,222.25,222.46,157.71,184.07,180.42,3480029,144033000000,47.32,170.64,3.14,Financials,Banking,379.91,83.94,0.98,42.53,227243411
11-06-2024 00:00,HDFCBANK,509.85,522.11,461.71,472.93,472.75,1314180,187116000000,46.92,189.44,4.91,Financials,Banking,639.85,406.72,1.23,33.39,384989977
12-06-2024 00:00,HDFCBANK,916.36,933.01,902.9,915.85,917.64,4446947,50987587265,40.24,194.44,2.42,Financials,Banking,961.17,838.74,1.26,47.35,254217092
13-06-2024 00:00,HDFCBANK,1591.65,1630.29,1562.48,1614.86,1611.63,990317,63810491005,26.48,106.74,2.07,Financials,Banking,1720.23,1388.72,1.06,36.93,427089036
14-06-2024 00:00,HDFCBANK,1862.74,1890.64,1839.94,1878.47,1879.96,2709168,23074011996,28.29,121.45,4.74,Financials,Banking,1998.29,1729.66,1.27,78.4,466485110
15-06-2024 00:00,HDFCBANK,456.04,479.68,441.79,451.43,454.69,3053367,113205000000,15.28,116.73,1.2,Financials,Banking,622.25,406.94,1.08,68.84,79308587
16-06-2024 00:00,HDFCBANK,350.49,388.47,331.05,373.42,369.99,702359,32730226758,24.62,93.73,1.2,Financials,Banking,546.57,186.3,0.69,71.81,399913512
17-06-2024 00:00,HDFCBANK,208.32,240.8,192.14,221.72,223.78,3130840,186243000000,26.67,31.3,4.53,Financials,Banking,267.5,152.81,1.37,45.26,321537692
18-06-2024 00:00,HDFCBANK,972.95,991.31,969.45,985.77,981.45,1468663,86881802574,13.52,14.03,3.23,Financials,Banking,1093.96,948,1.38,20.24,277982404
19-06-2024 00:00,HDFCBANK,3233.21,3259.06,3176.82,3203.45,3198.53,1963777,184018000000,16.62,87.89,0.27,Financials,Banking,3299.67,3118.24,0.84,35.34,223535664
20-06-2024 00:00,HDFCBANK,1425.46,1436.35,1382.06,1406.72,1402.05,4741306,41814880425,26.22,38.05,3.37,Financials,Banking,1589.47,1340.12,1.31,72.87,180591377
21-06-2024 00:00,HDFCBANK,2697.63,2712.09,2658.74,2682.07,2683.39,4497455,139113000000,50.64,177.44,4.1,Financials,Banking,2847.05,2533.79,1.06,62.2,357892290
22-06-2024 00:00,HDFCBANK,746.64,788.03,729.87,777.46,782.19,890965,129871000000,21.05,152.58,1.37,Financials,Banking,935.4,627.8,0.71,57.7,131840786
23-06-2024 00:00,HDFCBANK,319.91,374.18,313.28,347.42,350.13,2067502,80535460410,41.31,124.06,1.91,Financials,Banking,398.43,165.71,0.96,39.64,130266382
24-06-2024 00:00,HDFCBANK,1984.55,2011.57,1933.3,1959.82,1957.36,1617539,179770000000,40.47,10.43,0.99,Financials,Banking,2118.53,1826.1,0.67,25.3,369042064
25-06-2024 00:00,HDFCBANK,2895.11,2901.84,2840.04,2850.63,2846.35,2419000,87525608134,60.04,124.83,3.17,Financials,Banking,3071.55,2750.43,1.31,74.94,19439752
26-06-2024 00:00,HDFCBANK,3154.76,3204.12,3154.16,3181.54,3182.71,507951,40487675562,46.55,124.59,3.32,Financials,Banking,3349.65,3044.18,0.78,22.71,102267133
27-06-2024 00:00,HDFCBANK,1957.1,1960.19,1918.64,1948.09,1943.12,2471166,195420000000,65.02,88.4,0.34,Financials,Banking,2133.92,1826.09,0.75,24.14,344867480
28-06-2024 00:00,HDFCBANK,1099.71,1100.61,1045.86,1071.69,1074.62,2543748,88854799197,47.69,131.89,3.39,Financials,Banking,1149.77,1028.81,0.79,40.65,479470939
29-06-2024 00:00,HDFCBANK,472.34,497.44,415.36,434.04,431.47,720960,42406522558,11.53,171.72,3.29,Financials,Banking,561.95,276.03,0.8,60.11,454452259
30-06-2024 00:00,HDFCBANK,2370.6,2374.54,2321.51,2321.88,2319.87,138828,73362899436,32.89,151.84,0.18,Financials,Banking,2468.38,2128.71,1.21,89.46,250516168
01-07-2024 00:00,HDFCBANK,1053.49,1058.13,1039.43,1046.26,1044.7,1394441,123088000000,51.94,95.21,2.78,Financials,Banking,1167.55,949.24,1.17,26.34,285769443
02-07-2024 00:00,HDFCBANK,2969.47,2987.67,2939.89,2953.45,2956.09,2036990,102893000000,38.51,53.19,3.07,Financials,Banking,3045.58,2849.38,0.72,53.12,413640951
03-07-2024 00:00,HDFCBANK,2157.41,2201.56,2138.57,2177.06,2174.72,2172519,127388000000,35.16,96.09,2.15,Financials,Banking,2284,2119.87,1.25,62.12,490942626
04-07-2024 00:00,HDFCBANK,3020.19,3073.55,2998.95,3067.86,3065.7,895435,132710000000,50.29,189.25,4.51,Financials,Banking,3214.09,2819.78,0.91,77.62,228144552
05-07-2024 00:00,HDFCBANK,2026.62,2030.05,1973.65,1997.3,1997.71,1892779,25552825311,27.14,164.18,1.64,Financials,Banking,2162.67,1787.12,1.01,68.27,363774207
06-07-2024 00:00,HDFCBANK,2723.92,2726.24,2681.55,2698.22,2697.85,3293341,63662107831,64.54,6.38,0.34,Financials,Banking,2757.23,2517.05,0.71,76.54,220468746
07-07-2024 00:00,HDFCBANK,1100.64,1101.39,1064.68,1084.37,1088.93,2004989,149991000000,34.79,156.81,3.36,Financials,Banking,1298.67,1034.47,1.24,56.57,165988115
08-07-2024 00:00,HDFCBANK,1810.4,1813.89,1782.65,1806.99,1804.62,1080643,130423000000,47.87,34.94,3.03,Financials,Banking,1930.81,1601.61,0.94,50.38,16464647
09-07-2024 00:00,HDFCBANK,165.98,214.03,144.38,185.75,181.67,3448945,18581319028,68.94,114.65,4.95,Financials,Banking,315.91,129.83,1.17,63.31,497092220
10-07-2024 00:00,HDFCBANK,2166.63,2169.49,2123.19,2151.83,2152.24,1105528,63714369514,57.13,161.5,1.16,Financials,Banking,2363.27,2028.72,0.98,83.06,137749505
11-07-2024 00:00,HDFCBANK,1914.71,1932.64,1848.89,1875.13,1871.98,3526007,186333000000,41.9,112.7,1.98,Financials,Banking,1969.3,1743.77,0.64,58.56,45772431
12-07-2024 00:00,HDFCBANK,2667.96,2718.62,2662.88,2690.99,2690.13,1366768,172541000000,61.56,81.37,2.31,Financials,Banking,2831.92,2494.42,1.23,62.39,246451990
13-07-2024 00:00,HDFCBANK,2578.45,2626.74,2550.03,2607.91,2604.78,3657146,134458000000,43.63,64.93,4.31,Financials,Banking,2789.7,2397.37,1.1,43.66,247887233
14-07-2024 00:00,HDFCBANK,2233.9,2234.88,2202.53,2208.66,2212.47,2798769,15499900287,36.5,61.71,2.07,Financials,Banking,2320.67,2041.08,0.99,61.73,71632436
15-07-2024 00:00,HDFCBANK,292.73,310.62,226.67,256.41,254.68,4733340,121804000000,62.41,167.65,3.86,Financials,Banking,460.52,51.77,0.78,63.94,497611064
16-07-2024 00:00,HDFCBANK,3170.23,3200.1,3149.19,3173.01,3175.76,4631464,3425438236,11.63,165.19,0.78,Financials,Banking,3380.94,3048.74,1.16,72.74,459328244
17-07-2024 00:00,HDFCBANK,161.27,170.95,113.27,132.1,136.59,4668186,132564000000,34.45,164.85,2.05,Financials,Banking,230.66,-44.98,0.85,60.05,253753181
18-07-2024 00:00,HDFCBANK,2831.11,2840.52,2808.8,2818.53,2822.94,3923162,146511000000,30.58,57.26,0.77,Financials,Banking,2896.4,2785.87,0.99,33.83,336889715
19-07-2024 00:00,HDFCBANK,1729.78,1764.99,1725.79,1757.52,1757.77,4681649,99951480301,52.85,159.98,4.75,Financials,Banking,1843.52,1631.33,0.65,60.73,115740471
20-07-2024 00:00,HDFCBANK,2881.18,2896.35,2849.35,2853.14,2857.97,4137678,1757522236,10.76,8.29,0.89,Financials,Banking,2985.85,2833.62,1.3,40.85,24850404
21-07-2024 00:00,HDFCBANK,1681.24,1719.01,1655.24,1711.87,1713.43,2359278,133655000000,49.65,42.08,2.1,Financials,Banking,1750.11,1471.33,0.68,26.11,291236552
22-07-2024 00:00,HDFCBANK,2299.59,2338.7,2286.62,2316.99,2313.27,1598528,164128000000,30.78,103.39,0.41,Financials,Banking,2392.64,2094.52,1.4,77.78,217300184
23-07-2024 00:00,HDFCBANK,1335.1,1354.45,1290.27,1307.07,1310.95,481461,117588000000,15.87,81.94,4.61,Financials,Banking,1530.36,1264.32,1.38,24.63,38998881
24-07-2024 00:00,HDFCBANK,2628.51,2643.17,2600.55,2631.15,2630.84,1388535,142130000000,68.82,23.27,3.12,Financials,Banking,2760.82,2489.35,1.47,64.22,442685465
25-07-2024 00:00,HDFCBANK,964.2,997.29,956.54,975.61,972.14,1815520,18973950505,22.73,9.3,4.81,Financials,Banking,1058.18,884.76,1.42,89.19,252499496
26-07-2024 00:00,HDFCBANK,2545.81,2548.76,2492.92,2515.84,2518.75,3537706,143349000000,30.95,122.62,0.21,Financials,Banking,2738.04,2417.84,1.47,26.13,262782474
27-07-2024 00:00,HDFCBANK,757.5,779.99,707.88,721.99,723.23,4658954,123224000000,22.42,63.38,0.87,Financials,Banking,937.11,612.25,1.4,35.41,380924839
28-07-2024 00:00,HDFCBANK,2555.37,2576.58,2548.99,2558.49,2562.31,2260985,66872925281,49.72,4.18,1.9,Financials,Banking,2655.44,2515.23,0.7,73.26,382056861
29-07-2024 00:00,HDFCBANK,1098.48,1136.76,1072.89,1117.86,1121.13,4090213,137381000000,56.95,86.75,3.11,Financials,Banking,1292.19,1028.54,0.99,26.78,398654335
30-07-2024 00:00,HDFCBANK,1047.35,1049.29,1023.46,1043.86,1042.06,268928,129471000000,61.64,62.05,1.65,Financials,Banking,1172.54,903.76,0.67,78.29,215375961
31-07-2024 00:00,HDFCBANK,2859.08,2877.62,2813.23,2816.08,2813.64,4624493,120293000000,28.66,115.74,3.56,Financials,Banking,3017.55,2799.67,1.09,20.02,179633254
01-08-2024 00:00,HDFCBANK,2866.55,2923.89,2850.3,2909.07,2911.41,2765253,37406135260,41.47,186.03,0.83,Financials,Banking,2994.97,2726.34,1.08,82.3,140518213
02-08-2024 00:00,HDFCBANK,2450.77,2484.85,2425.22,2470.27,2471,3115728,59948123227,49.8,62.27,3,Financials,Banking,2534.65,2354.63,1.43,24.68,101887411
03-08-2024 00:00,HDFCBANK,3241.29,3263.07,3239.28,3253.41,3249.11,4456752,198285000000,47.77,199.43,1.99,Financials,Banking,3321.25,3071.16,1.47,84.54,274081562
04-08-2024 00:00,HDFCBANK,631.06,645.65,618.57,645.42,642.24,1561304,87188725638,52.96,18.12,2.54,Financials,Banking,671.56,494.57,0.83,80.52,138979694
05-08-2024 00:00,HDFCBANK,1015.69,1028.37,981.39,1005.55,1002.06,3552429,12825878187,56.18,18.57,2.85,Financials,Banking,1127.87,836.85,1.12,57.77,293255430
06-08-2024 00:00,HDFCBANK,1099.65,1160.12,1073.9,1148.09,1148.99,2381494,179902000000,15.85,142.88,0.3,Financials,Banking,1247.3,1042.16,1.02,74.46,252965691
07-08-2024 00:00,HDFCBANK,1137.97,1150.65,1077.98,1101.24,1097.1,2058955,35413485398,20.1,149.98,4.62,Financials,Banking,1161.13,1017.47,1.09,25.24,195343102
08-08-2024 00:00,HDFCBANK,1215.31,1257.58,1206.14,1239.22,1236.3,1893601,81300444073,54.06,85.15,3.93,Financials,Banking,1430.29,1006.77,1.08,29.46,140234971
09-08-2024 00:00,HDFCBANK,2469.83,2478.83,2446.71,2461.92,2462.37,3497378,56321783779,38.6,57.92,2.21,Financials,Banking,2618.39,2354.32,1.42,45.85,185322037
10-08-2024 00:00,HDFCBANK,1020.58,1066.77,998.34,1058.69,1055.02,1960020,192811000000,35.62,159.01,2.74,Financials,Banking,1161.65,920.16,1.41,57.62,431523847
11-08-2024 00:00,HDFCBANK,1072.14,1108.8,1067.56,1093.87,1091.35,3922476,76241617203,37.33,191.29,0.16,Financials,Banking,1302.53,891.53,0.71,80.77,399147408
12-08-2024 00:00,HDFCBANK,2039.41,2063.41,2021.56,2045.64,2049.71,1444081,142035000000,32.32,197.99,2.49,Financials,Banking,2252.11,2005.28,0.91,57.99,447608786
13-08-2024 00:00,HDFCBANK,757.42,818.21,735.81,801.19,803.16,113284,120078000000,45.46,127.26,2.13,Financials,Banking,846.28,624.2,1.28,66.56,293022775
14-08-2024 00:00,HDFCBANK,1340.62,1408.31,1315.12,1381.86,1379.93,1607604,9552059149,29.4,148.28,1.87,Financials,Banking,1535.19,1265.17,1.22,67.59,133430785
15-08-2024 00:00,HDFCBANK,297,320.07,248.88,252.23,256,1038475,77478621021,48.21,164.63,4.08,Financials,Banking,485.3,168.93,1.17,81.43,248591720
16-08-2024 00:00,HDFCBANK,3338.66,3340.23,3298.03,3307.92,3305.42,4564722,78614370559,22.16,159.98,0.91,Financials,Banking,3383.09,3250.07,1.49,74.37,385208668
17-08-2024 00:00,HDFCBANK,1178.85,1213.35,1162.6,1196.45,1197.34,2692055,197977000000,55.46,198.69,0.88,Financials,Banking,1247.66,1145.41,0.9,88.39,415896353
18-08-2024 00:00,HDFCBANK,2990.14,3044.85,2969.11,3032.32,3031,3849989,162574000000,56.9,162.28,2.61,Financials,Banking,3104.21,2879.97,1.06,21.4,300064120
19-08-2024 00:00,HDFCBANK,1901.82,1912.65,1872.95,1894.85,1897.37,1451041,171474000000,44.71,132.85,3.44,Financials,Banking,1975.79,1713,1.48,34.55,274894571
20-08-2024 00:00,HDFCBANK,875.92,904.66,822.15,829.75,828.47,4490413,63390712834,32.16,75.87,0.11,Financials,Banking,1098.01,631.28,1.23,85.13,317389526
21-08-2024 00:00,HDFCBANK,757.65,785.68,757.23,771.98,769.47,100997,66481868408,10.86,120,2.73,Financials,Banking,943.97,628.7,1.18,75.46,304852259
22-08-2024 00:00,HDFCBANK,2462.87,2484.45,2411.53,2432.34,2433.42,2559979,103606000000,17.29,176.19,1.49,Financials,Banking,2505.8,2327.65,0.74,38.72,91102994
23-08-2024 00:00,HDFCBANK,3380.55,3414.79,3353.28,3385.78,3388.23,2824792,126572000000,14.78,61.79,3.78,Financials,Banking,3574.22,3197.01,0.82,88.2,361868295
24-08-2024 00:00,HDFCBANK,722.44,726.97,686.98,710.91,711.27,3839647,145930000000,10.61,7.1,2.34,Financials,Banking,769.2,580.99,0.94,80.89,74932569
25-08-2024 00:00,HDFCBANK,492.43,499.87,473.76,498.23,500.39,4566007,164340000000,53.33,66.11,4.17,Financials,Banking,577.75,393.91,1.02,24.53,299897758
26-08-2024 00:00,HDFCBANK,1416.14,1468.79,1386.81,1459.38,1458.6,3552766,174767000000,67.36,192.09,1.98,Financials,Banking,1539.31,1342.78,1.05,76.79,38338604
27-08-2024 00:00,HDFCBANK,1438.96,1440.29,1424.55,1437.54,1440.49,4973073,5900556256,10.67,159.02,4.14,Financials,Banking,1502.04,1263.29,1.41,74.91,260597756
28-08-2024 00:00,HDFCBANK,2841.26,2844.76,2778.96,2794.71,2795.56,4720381,159423000000,16.76,38.24,3.58,Financials,Banking,2913.42,2673.88,0.7,35.48,479223807
29-08-2024 00:00,HDFCBANK,1694.22,1732.06,1693.85,1702.31,1699.27,830010,122557000000,61.64,3.39,4.14,Financials,Banking,1885.36,1500.73,0.82,66.85,145406394
30-08-2024 00:00,HDFCBANK,312.37,341.18,266.56,294.94,298.85,2683934,106885000000,51.31,134.15,4.06,Financials,Banking,401.83,104.2,0.73,87.92,79222589
31-08-2024 00:00,HDFCBANK,3230.27,3278.82,3212.77,3258.08,3261.45,4701019,126065000000,34.28,116.22,2.43,Financials,Banking,3440.96,3122.97,1.26,67.31,164018573
01-09-2024 00:00,HDFCBANK,1368.84,1391.43,1354.11,1365.83,1370.47,1081497,176506000000,69.57,17.51,1.84,Financials,Banking,1418.72,1203.35,1.47,76.96,288703110
02-09-2024 00:00,HDFCBANK,2373.01,2401.36,2371.67,2397.15,2397.84,3666149,109513000000,44.42,193.23,3.83,Financials,Banking,2524.44,2275.53,1.4,26.96,312801433
03-09-2024 00:00,HDFCBANK,2369.46,2428.2,2358.59,2410.34,2412.1,3727918,33275413174,50.18,123.94,1.81,Financials,Banking,2602.17,2333.42,1.25,70.92,466134043
04-09-2024 00:00,HDFCBANK,291.56,296.19,277.68,277.79,281.43,655319,87918652889,49.19,130.65,0.45,Financials,Banking,321.26,169.51,0.62,34.33,92591709
05-09-2024 00:00,HDFCBANK,112.26,172.55,102.53,161.2,156.73,2786909,184967000000,23.36,170.87,4.29,Financials,Banking,303.18,-71.96,0.91,25.03,444724704
06-09-2024 00:00,HDFCBANK,399.33,409.69,335.77,364.31,368.43,4091308,163082000000,39.29,68.08,1.99,Financials,Banking,516.9,163.24,1.38,58.65,117514026
07-09-2024 00:00,HDFCBANK,3352.21,3385.02,3347.58,3366.6,3364.31,3214118,41406074682,22.98,112.09,0.66,Financials,Banking,3458.09,3228.34,1.19,72.54,158628982
08-09-2024 00:00,HDFCBANK,2799.58,2801.97,2736.7,2753.06,2748.63,722949,143115000000,40.57,115.66,3.23,Financials,Banking,2831.1,2654.5,0.79,58.27,203563824
09-09-2024 00:00,HDFCBANK,548.84,551.94,514.55,520.15,517.53,3171340,51989117576,11.85,193.5,4.45,Financials,Banking,690.47,502.63,1.02,85.21,248326830
10-09-2024 00:00,HDFCBANK,2190.56,2222.24,2167.06,2203.94,2204.8,4171138,70358862401,32.92,27.17,4.3,Financials,Banking,2291.02,2097.89,0.68,68.7,442307514
11-09-2024 00:00,HDFCBANK,2180.71,2199.79,2118.46,2135.33,2130.81,2633387,94314555431,32.33,152.02,2.77,Financials,Banking,2274.18,1920.4,1.07,28.23,327555476
12-09-2024 00:00,HDFCBANK,101.9,112.1,56.01,62.08,57.09,3058390,88733055944,27.5,115.46,0.44,Financials,Banking,258.44,-92.02,1.41,85.42,89483433
13-09-2024 00:00,HDFCBANK,1558.82,1563.23,1511.93,1537.92,1539.31,227956,6826685509,14.75,169.23,3.48,Financials,Banking,1752.85,1365.59,0.63,30.7,56391919
14-09-2024 00:00,HDFCBANK,2520.04,2554.18,2496.52,2527.6,2527.13,2072154,155028000000,56.26,166.56,3.04,Financials,Banking,2627.57,2341.91,1.15,73.08,302393860
15-09-2024 00:00,HDFCBANK,735.1,736.69,658.16,686.7,690.14,3475989,169431000000,35.23,3.39,1.05,Financials,Banking,888.57,530.34,0.81,30.4,63843515
16-09-2024 00:00,HDFCBANK,2993.07,3014.59,2991.29,2991.31,2988.89,2812154,106658000000,58.84,52.03,4.5,Financials,Banking,3206.35,2869.98,1.49,89.9,88115361
17-09-2024 00:00,HDFCBANK,2345.04,2361.81,2331.33,2357.61,2355.42,538596,35417265491,60.14,36.98,0.43,Financials,Banking,2390.4,2235.14,0.66,43.25,223513862
18-09-2024 00:00,HDFCBANK,123.54,142.66,83.79,113.79,109.57,3583564,50339667072,22.82,92.88,1.87,Financials,Banking,253.21,-10.56,1.16,54.72,180220482
19-09-2024 00:00,HDFCBANK,3006.71,3026.62,2939.13,2963.47,2963.86,1219930,26140507941,35.28,181.15,0.47,Financials,Banking,3038.74,2763.67,0.83,52.68,298487470
20-09-2024 00:00,HDFCBANK,165.96,201.18,141.02,177.05,175.71,4703722,34731744612,53.26,2,4.56,Financials,Banking,367.96,56.26,1.39,27.13,378403562
21-09-2024 00:00,HDFCBANK,3118.96,3141.39,3100.33,3129.54,3127.94,1732752,175403000000,39.97,98.15,0.18,Financials,Banking,3205.9,2930.67,0.71,54.58,310894016
22-09-2024 00:00,HDFCBANK,1234.64,1235.89,1213.25,1235.24,1234.82,2553819,96552395391,61.3,177.07,2.13,Financials,Banking,1309.12,1044.08,0.99,30.47,32385366
23-09-2024 00:00,HDFCBANK,2475.41,2519.05,2451.25,2494.72,2498.22,2755932,23091680102,44.29,185.32,4.31,Financials,Banking,2659.63,2294.78,0.77,76.14,321234927
24-09-2024 00:00,HDFCBANK,2777.27,2790.59,2745.28,2748.05,2744.1,706379,51694307136,47.77,131.8,1.26,Financials,Banking,2950.53,2728.13,1.32,87.08,486217834
25-09-2024 00:00,HDFCBANK,1056.31,1099.57,1035.53,1074.16,1074.4,1448164,189951000000,57.22,166.12,0.53,Financials,Banking,1185.57,997.42,0.92,76.56,16849139
26-09-2024 00:00,HDFCBANK,1311.89,1335.17,1253.58,1278.04,1275,4094944,102344000000,17.33,65.49,0.64,Financials,Banking,1471.62,1183.79,0.77,50.17,118226771
27-09-2024 00:00,HDFCBANK,1832.44,1847.39,1820.48,1821.71,1818.83,1728247,103611000000,45.05,57.91,2.02,Financials,Banking,2039.1,1649.45,1.25,20.17,123016498
28-09-2024 00:00,HDFCBANK,2081.15,2111.13,2029,2037.91,2035.48,2768334,105603000000,15.13,10.77,2.14,Financials,Banking,2289.64,1853.08,1.34,22.57,436242118
29-09-2024 00:00,HDFCBANK,1092.94,1138.71,1083.22,1124.85,1124.44,1917321,23211746059,25.63,101.14,3.59,Financials,Banking,1281.96,1065.32,1.02,54.65,99466257
30-09-2024 00:00,HDFCBANK,3474.14,3498.86,3448.5,3477.96,3477.9,3719143,194092000000,22.75,91.71,1.19,Financials,Banking,3688.04,3376.8,0.94,67.56,360810230
01-10-2024 00:00,HDFCBANK,2605.82,2673.01,2582.41,2652.92,2656.64,3831553,17812663722,44.02,75.01,3.51,Financials,Banking,2849.44,2410.84,1.17,77.37,398260187
02-10-2024 00:00,HDFCBANK,1032.12,1091.89,1012.43,1076.35,1080.27,1070965,140308000000,60.63,23.55,4.99,Financials,Banking,1240.4,954.99,1.19,61.97,389454121
03-10-2024 00:00,HDFCBANK,2277.47,2344.89,2253.33,2327.33,2328.2,4319686,12495198973,17.97,46.92,4.32,Financials,Banking,2529.17,2057.89,1.19,88.48,393199201
04-10-2024 00:00,HDFCBANK,1580.26,1604.22,1526.79,1540.39,1538.2,4581334,89274762313,56.1,41.53,3.18,Financials,Banking,1769.52,1423.82,0.85,54.56,228270807
05-10-2024 00:00,HDFCBANK,3025.12,3052.93,2998.87,3035.78,3038.96,1740160,180036000000,18.58,188.85,4.7,Financials,Banking,3158.36,2810.78,1.45,62,251106598
06-10-2024 00:00,HDFCBANK,1218.43,1231.93,1202.16,1209.19,1212.12,3734653,153920000000,21.38,193.33,4.96,Financials,Banking,1337.36,1110.68,0.79,36.11,176927097
07-10-2024 00:00,HDFCBANK,738.7,761.83,717.56,741.97,744.95,1134422,67600528305,65.02,1.68,2.85,Financials,Banking,773.5,646.04,0.94,43.78,274751943
08-10-2024 00:00,HDFCBANK,256.86,257.93,230.49,237.74,232.9,2526814,110718000000,10.58,34.94,1.37,Financials,Banking,273.68,151.63,0.86,67.82,162753202
09-10-2024 00:00,HDFCBANK,3446.65,3449.93,3400.26,3401.46,3404,689419,33889656468,21.83,177.87,4.57,Financials,Banking,3601.71,3222.24,1.44,62.11,212044261
10-10-2024 00:00,HDFCBANK,1321.35,1345.89,1312.83,1342.13,1345.66,3831346,191268000000,22.93,8.63,4.22,Financials,Banking,1461.3,1240,1.35,45.88,391249152
11-10-2024 00:00,HDFCBANK,849.76,909.11,834.97,896.34,897.39,3252281,142027000000,26.91,188.75,0.42,Financials,Banking,1063.69,697.79,1.33,27.84,447659158
12-10-2024 00:00,HDFCBANK,1772.01,1801.4,1746.71,1775.25,1777.76,4563312,75484458434,31.8,76.63,4.68,Financials,Banking,1991.84,1647.44,0.6,43.98,279994015
13-10-2024 00:00,HDFCBANK,1091.57,1110.87,1059.26,1074.53,1077.29,329732,64268984436,16.19,108.2,1.83,Financials,Banking,1206.85,870.34,1.22,23.09,3295059
14-10-2024 00:00,HDFCBANK,891.86,964.87,886.49,935.69,935.76,3781370,48489111162,38.11,153,1.61,Financials,Banking,991.67,846.21,0.81,60.65,232486531
15-10-2024 00:00,HDFCBANK,2195.71,2196.91,2152.4,2182.18,2185.32,2357538,157517000000,33.96,49.54,1.72,Financials,Banking,2325.96,2060.96,1.47,42.61,261626283
16-10-2024 00:00,HDFCBANK,354.48,417.59,346.38,395.93,398.85,809246,87488235832,47.5,21.03,1.6,Financials,Banking,446.54,312.7,1.08,46.59,477058043
17-10-2024 00:00,HDFCBANK,1830.58,1875.58,1801.02,1866.15,1870.31,4555160,66713226988,62.05,162.18,2.58,Financials,Banking,2003.63,1681.17,1.11,60.26,65112680
18-10-2024 00:00,HDFCBANK,1417.27,1420.84,1389.18,1420.14,1424.35,2243629,181139000000,27.86,196.94,2.9,Financials,Banking,1531.11,1302.63,0.92,60.69,232427446
19-10-2024 00:00,HDFCBANK,1910.6,1953.07,1894.33,1928.29,1928.59,4132775,30893371567,42.79,132.1,2.13,Financials,Banking,2098.39,1872.75,1.08,61.18,185255495
20-10-2024 00:00,HDFCBANK,1189.5,1214.41,1186.74,1209.53,1204.84,3780984,53503263319,32.28,165.22,2.06,Financials,Banking,1291.09,1015.27,1.27,54.41,484272101
21-10-2024 00:00,HDFCBANK,2039.09,2059.62,2018.23,2053.2,2048.39,4843694,69608376783,12.42,188.32,3.69,Financials,Banking,2096.95,1936.88,1.11,54.17,351546961
22-10-2024 00:00,HDFCBANK,378.18,388.39,318.88,344.25,348.64,3875204,52710445624,59.26,46.49,0.02,Financials,Banking,443.27,215.09,1.18,77.49,282939743
23-10-2024 00:00,HDFCBANK,1378.94,1421.87,1365.58,1398.22,1396.59,2700194,117495000000,48.05,70.73,4.73,Financials,Banking,1561.76,1278.15,1.03,52.73,410827698
24-10-2024 00:00,HDFCBANK,907.5,926.24,850.65,857.82,856.6,4982796,120605000000,10.13,44.59,3.57,Financials,Banking,1027.09,747.81,1.24,57.52,292592115
25-10-2024 00:00,HDFCBANK,1589.51,1618.46,1565.43,1610.51,1610.21,1545123,11895045524,24.97,13.29,3.54,Financials,Banking,1731.22,1552.33,1.41,89.18,324485169
26-10-2024 00:00,HDFCBANK,1454.34,1464.87,1437.99,1459.82,1457.48,2295568,29761283749,28.54,146.72,2.11,Financials,Banking,1536.24,1273.05,0.65,32.67,357035706
27-10-2024 00:00,HDFCBANK,2246.02,2249.31,2216.07,2222,2222.9,897146,40507222519,58.69,29.99,4.83,Financials,Banking,2418.28,2142.93,0.7,70.85,395558784
28-10-2024 00:00,HDFCBANK,2237.78,2272.65,2209.29,2268.16,2271.01,1981265,14995285634,55.64,19.45,0,Financials,Banking,2472.55,2061.64,1.22,53.12,24020072
29-10-2024 00:00,HDFCBANK,1505.44,1531.48,1467.53,1495.97,1493.54,3189231,25827635871,33.77,72.17,0.38,Financials,Banking,1600.8,1445.2,0.94,78.14,295311116
30-10-2024 00:00,HDFCBANK,717.52,745.2,705.09,716.1,718.53,3339647,48690626408,19.44,13.05,4.02,Financials,Banking,891.74,595.56,0.85,48.28,207611979
31-10-2024 00:00,HDFCBANK,2078.51,2107.55,2029.36,2031.28,2033,1859659,69778500870,33.16,36.73,3.69,Financials,Banking,2150.06,1846.69,0.76,41.21,281188953
01-11-2024 00:00,HDFCBANK,3386.15,3411.19,3357.36,3376.28,3376.54,3122340,158470000000,58.61,14.92,1.36,Financials,Banking,3562.25,3271.69,1.12,34.55,411039069
02-11-2024 00:00,HDFCBANK,730.51,757.13,687.73,697.25,695.5,4996952,44363110699,37.14,175.58,2.97,Financials,Banking,848.99,640.25,0.91,81.06,494544593
03-11-2024 00:00,HDFCBANK,334.8,359.28,310.42,312.41,316.14,3319415,134335000000,16.95,156.17,2.66,Financials,Banking,484.29,281.59,1.06,70.28,239341434
04-11-2024 00:00,HDFCBANK,999.51,1028.25,947.97,974.72,973.75,1733874,12518322897,12.31,172.04,2.64,Financials,Banking,1083.39,774.74,1.46,25.38,337459284
05-11-2024 00:00,HDFCBANK,1503.93,1529.3,1428.59,1458.53,1457.28,542077,131990000000,30,173.8,2.98,Financials,Banking,1701.11,1373.22,1.28,69.94,28172124
06-11-2024 00:00,HDFCBANK,1141.04,1154.9,1126.58,1137.09,1138.5,4831595,159149000000,18.9,188.96,4.97,Financials,Banking,1197.83,931.32,1.32,22.45,193620714
